 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2,Area3,Mean3,Min3,Max3,Area4,Mean4,Min4,Max4
258,955,198.548,-43,1454,1091,267.919,-15,1593,364,188.332,-29,1420,3658,152.827,-93,1378
259,955,188.658,-19,1284,1091,267.566,-66,1564,364,173.558,-5,2049,3658,118.926,-43,1500
260,955,160.527,-40,1222,1091,273.111,-14,1251,364,160.343,-38,1784,3658,112.544,-120,1132
261,955,153.470,-25,1135,1091,247.453,-54,1858,364,159.489,-23,1593,3658,109.157,-43,1173
262,955,165.701,-24,1208,1091,225.820,-81,1580,364,155.909,-74,1765,3658,105.317,-64,1054
263,955,141.341,-21,1197,1091,233.709,-52,1482,364,157.124,-61,1601,3658,108.297,-24,1057
264,955,131.255,-47,1016,1091,233.145,-45,1281,364,160.179,-34,1553,3658,105.891,-90,1115
265,955,131.765,-15,1137,1091,241.242,-25,1649,364,163.484,-35,1576,3658,106.941,-77,1333
266,955,142.962,-41,895,1091,220.113,-15,1546,364,150.440,-23,1533,3658,107.142,-68,1385
267,955,183.050,-32,1197,1091,272.624,-33,1703,364,200.093,-92,1630,3658,162.966,-65,1343
268,955,168.006,-9,1145,1091,252.691,-154,1574,364,186.791,-4,1860,3658,120.317,-95,1221
269,955,141.141,-29,1063,1091,247.546,-24,1572,364,163.102,-35,1677,3658,111.188,-71,1133
270,955,147.476,-35,1077,1091,249.432,-19,1437,364,157.967,-133,2091,3658,109.845,-43,1054
271,955,147.029,-50,976,1091,230.810,-33,1525,364,159.264,-101,1811,3658,105.883,-38,1046
272,955,180.304,-27,960,1091,209.584,-65,1148,364,159.415,-14,1822,3658,105.118,-31,1195
273,955,163.187,-32,875,1091,248.082,-149,1405,364,157.742,-33,1834,3658,104.642,-34,1142
274,955,148.271,-13,890,1091,256.377,-11,1379,364,157.695,-49,1264,3658,106.153,-72,1223
275,955,141.086,-36,980,1091,233.998,-41,1421,364,155.690,-23,1446,3658,106.021,-39,1226
276,955,139.442,-58,697,1091,231.345,-56,1749,364,234.341,-22,1742,3658,184.306,-52,1215
277,955,186.474,-38,1183,1091,281.712,-28,1325,364,174.074,-39,1577,3658,124.619,-84,1077
278,955,145.647,-42,1075,1091,264.390,-35,1363,364,162.580,-57,1678,3658,110.022,-62,1021
279,955,151.839,-87,1100,1091,236.757,-15,1155,364,152.269,-33,1436,3658,106.441,-98,1177
280,955,140.674,-43,1199,1091,234.094,-23,1031,364,159.701,-21,1662,3658,108.086,-77,919
281,955,137.590,-42,934,1091,219.094,-65,1202,364,149.033,-32,1364,3658,121.315,-38,1060
282,955,131.471,-28,1004,1091,209.702,-38,1279,364,151.753,-25,1649,3658,108.326,-107,1113
283,955,125.641,-75,802,1091,211.630,-33,1443,364,154.407,-43,1512,3658,108.016,-43,1309
284,955,130.888,-31,857,1091,231.717,-44,1271,364,166.343,-89,1798,3658,105.568,-59,951
285,955,162.368,-49,970,1091,220.558,-75,1210,364,197.291,-46,1395,3658,184.686,-62,1109
286,955,202.051,-42,1191,1091,261.649,-72,1352,364,181.613,-38,1350,3658,128.377,-87,1131
287,955,151.561,-29,977,1091,258.805,-23,1368,364,153.684,-28,1415,3658,113.581,-72,1229
288,955,137.280,-78,972,1091,240.756,-25,1133,364,151.409,-29,1371,3658,109.866,-71,1015
289,955,134.461,-31,800,1091,230.418,-63,1179,364,146.234,-40,1598,3658,106.149,-44,1212
290,955,126.121,-35,836,1091,272.364,-121,1461,364,151.813,-131,1406,3658,108.059,-78,1167
291,955,131.218,-64,945,1091,269.734,-44,1201,364,154.926,-43,1471,3658,106.435,-79,1095
292,955,148.613,-72,1346,1091,253.822,-38,1337,364,168.420,-69,1648,3658,103.776,-43,1131
293,955,134.699,-23,1114,1091,231.951,-70,1204,364,150.665,-71,1570,3658,108.039,-102,1531
294,955,126.230,-66,925,1091,255.534,-30,1554,364,161.563,-48,1747,3658,103.575,-34,1221
295,955,128.516,-89,1051,1091,230.322,-23,1319,364,155.321,-48,1740,3658,105.835,-52,1064
296,955,127.959,-37,982,1091,227.053,-24,1363,364,161.975,-57,1498,3658,103.519,-44,900
297,955,141.050,-24,1022,1091,272.544,-10,1750,364,157.456,-16,1875,3658,105.895,-63,1242
298,955,150.320,-54,1041,1091,271.712,-39,1309,364,148.687,-93,1806,3658,104.721,-57,1419
299,955,165.575,-25,1350,1091,271.371,-39,1475,364,162.426,-54,1675,3658,103.021,-44,1124
300,955,139.438,-15,1009,1091,268.633,-26,1462,364,154.984,-19,1604,3658,103.461,-39,1126
301,955,141.670,-33,864,1091,299.583,-20,1161,364,152.607,-42,1693,3658,105.755,-66,1187
302,955,131.467,-49,1018,1091,279.009,-17,1255,364,161.234,-104,1774,3658,104.483,-80,1494
303,955,129.492,-21,862,1091,295.932,-40,1722,364,149.074,-51,1460,3658,104.694,-65,1538
304,955,166.805,-49,1390,1091,302.065,-12,1657,364,151.096,-1,1634,3658,102.100,-74,1253
305,955,144.736,-34,1085,1091,303.348,-12,1452,364,158.157,-36,1596,3658,102.537,-55,1297
306,955,138.080,-26,1074,1091,289.888,-68,1460,364,152.799,-62,1744,3658,104.706,-107,1208
307,955,122.993,-27,880,1091,253.976,-33,1237,364,151.841,-68,2130,3658,104.866,-50,1257
308,955,129.311,-68,1125,1091,268.016,-42,1529,364,149.984,-14,1459,3658,104.229,-56,1225
309,955,123.524,-14,831,1091,276.668,-13,1517,364,159.830,-65,1951,3658,101.643,-31,1199
310,955,127.983,-16,1045,1091,266.109,-20,1232,364,157.033,-14,1610,3658,104.948,-52,940
311,955,172.894,-12,1290,1091,303.826,-12,1733,364,159.970,-39,1624,3658,103.270,-31,1506
312,955,151.606,-29,947,1091,273.660,-25,1448,364,157.835,-23,1831,3658,104.369,-72,1528
313,955,144.869,0,1071,1091,242.320,-13,1209,364,155.712,0,1497,3658,102.790,-65,1614
314,955,147.412,-15,1342,1091,259.080,-5,1591,364,152.332,9,1733,3658,102.413,-19,1354
315,955,128.391,-4,1155,1091,230.857,-18,1152,364,157.453,3,1615,3658,105.978,-46,1662
316,955,149.388,-41,1026,1091,260.148,-8,1277,364,148.907,-54,1940,3658,103.475,-47,1301
317,955,142.150,-12,1140,1091,255.217,-64,1941,364,149.926,-53,2039,3658,103.750,-32,1171
318,955,145.171,-22,826,1091,254.552,-28,1308,364,157.956,-13,1855,3658,104.829,-38,1452
319,955,131.714,-24,1215,1091,263.243,-5,1417,364,165.602,-15,1685,3658,101.957,-44,1173
320,955,148.251,-32,1216,1091,254.513,-30,1507,364,144.687,-15,1768,3658,102.136,-42,1341
321,955,138.651,-17,1299,1091,246.721,-15,1600,364,146.390,-10,1392,3658,103.039,-31,1220
322,955,146.228,-52,978,1091,264.941,-16,1602,364,154.865,-49,1632,3658,103.159,-32,1211
323,955,149.937,-69,1082,1091,264.410,-53,1808,364,157.159,-70,1721,3658,104.299,-48,974
324,955,142.777,-31,964,1091,233.005,-38,1426,364,144.920,-14,1547,3658,102.621,-87,1244
325,955,137.482,-36,991,1091,222.245,-13,1564,364,154.934,-17,1263,3658,105.881,-39,1401
326,955,129.551,-22,1009,1091,226.886,-34,1390,364,156.558,-23,1317,3658,102.507,-69,1130
327,955,132.480,-62,1043,1091,245.762,-61,1308,364,151.459,-59,1511,3658,102.954,-59,1210
328,955,121.943,-20,1081,1091,216.951,-36,1333,364,143.404,-69,1725,3658,102.826,-44,1273
329,955,121.540,-32,921,1091,209.742,-25,1167,364,145.750,-23,1598,3658,104.112,-111,1184
330,955,137.116,-13,1044,1091,224.825,-50,1145,364,151.632,-41,1299,3658,102.003,-35,1099
331,955,141.487,-30,876,1091,209.253,-18,1146,364,146.464,-9,1347,3658,102.687,-108,1152
332,955,133.030,-52,865,1091,239.775,-16,1493,364,145.574,-25,1624,3658,103.535,-62,1084
333,955,150.064,-48,1024,1091,237.203,-37,1356,364,143.503,-43,1326,3658,104.179,-43,1207
334,955,127.957,-28,829,1091,221.885,-45,1299,364,164.148,-19,1767,3658,104.675,-90,1504
335,955,126.214,-22,977,1091,232.652,-25,1237,364,151.223,-52,1636,3658,104.279,-35,1271
336,955,126.361,-23,1002,1091,215.325,-150,1345,364,144.451,-41,1206,3658,106.204,-46,1200
337,955,127.795,-49,980,1091,238.009,-39,1359,364,145.745,-102,1521,3658,104.121,-101,1256
338,955,150.190,-17,837,1091,227.557,-17,1382,364,155.019,-36,1591,3658,104.387,-75,1272
339,955,151.058,-75,1127,1091,216.206,-117,1260,364,193.953,-97,1501,3658,195.420,-56,1349
340,955,194.770,-32,1138,1091,269.825,-25,1467,364,197.560,-20,1834,3658,142.207,-40,1203
341,955,151.822,-58,801,1091,243.478,-27,1253,364,174.280,-54,1746,3658,117.225,-71,1174
342,955,137.995,-45,887,1091,221.574,-114,1181,364,160.621,-32,1817,3658,110.122,-42,974
343,955,136.138,-45,965,1091,231.554,-45,1254,364,168.739,-63,1931,3658,106.856,-47,997
344,955,140.089,-52,902,1091,214.607,-45,1375,364,157.415,-44,1634,3658,105.767,-55,1500
345,955,154.743,-70,1192,1091,279.523,-27,1578,364,150.132,-33,1474,3658,105.677,-71,1641
346,955,136.532,-9,1016,1091,258.989,-51,1411,364,149.434,-66,1480,3658,106.522,-73,1501
347,955,136.564,-55,941,1091,227.322,-34,1286,364,166.679,-48,1491,3658,101.915,-109,1152
348,955,123.010,-57,869,1091,226.214,-79,1266,364,153.049,-5,1655,3658,165.542,-35,1246
349,955,185.441,-86,1161,1091,293.246,-27,1520,364,186.692,-38,1796,3658,140.954,-99,1342
350,955,171.618,-23,1212,1091,298.527,-12,1570,364,170.571,-6,1722,3658,113.545,-42,1205
351,955,141.139,-62,1119,1091,251.447,-12,1374,364,150.365,-50,1698,3658,109.556,-43,1067
352,955,149.634,-41,1106,1091,263.149,-19,1345,364,156.462,-100,1788,3658,107.367,-47,996
353,955,135.438,-42,1035,1091,259.925,-26,1222,364,155.382,-23,2049,3658,106.735,-84,1087
354,955,126.379,-29,833,1091,252.277,-29,1098,364,161.176,-79,1663,3658,104.542,-32,1271
355,955,131.438,-42,1100,1091,255.836,-27,1355,364,152.154,-36,2093,3658,105.321,-77,1342
356,955,134.176,-30,1037,1091,261.632,-23,1280,364,152.843,-28,1850,3658,104.409,-70,1238
357,955,158.143,-33,1169,1091,237.370,-21,1324,364,153.665,-82,1648,3658,122.650,-69,1565
358,955,206.338,-20,1340,1091,298.596,-16,1579,364,195.085,-49,2004,3658,147.856,-43,1156
359,955,187.937,-28,1313,1091,316.669,-19,1378,364,170.008,-41,2402,3658,117.650,-82,1155
360,955,151.218,-26,1105,1091,310.771,-17,1527,364,161.418,-50,1954,3658,108.343,-28,1446
361,955,138.537,-10,1214,1091,308.887,0,1602,364,153.915,-18,1673,3658,104.729,-15,1138
362,955,132.642,-20,1103,1091,272.775,-22,1335,364,161.673,-10,2056,3658,102.328,-22,1505
363,955,129.112,-10,1093,1091,291.005,-11,1709,364,157.341,2,2004,3658,107.672,-44,1663
364,955,133.025,-24,1094,1091,283.142,-29,1560,364,157.981,7,2006,3658,105.635,-31,1434
365,955,128.262,-28,1230,1091,307.035,-9,1501,364,155.157,-5,1932,3658,105.176,-10,1355
366,955,137.390,-1,1119,1091,300.096,4,1311,364,147.739,-19,1960,3658,104.422,-18,1404
367,955,167.835,1,1220,1091,330.081,-12,1818,364,201.255,10,1952,3658,169.747,-7,1771
368,955,170.099,1,1282,1091,332.561,0,2398,364,157.475,-18,1694,3658,122.074,-11,1205
369,955,138.710,-14,1057,1091,317.778,10,1328,364,168.346,-2,2093,3658,111.850,-18,1694
370,955,130.271,-9,1097,1091,323.598,-12,1651,364,163.082,-49,2493,3658,107.330,-30,1458
371,955,136.729,-20,1128,1091,317.351,4,1284,364,169.723,13,1805,3658,104.682,-12,1467
372,955,140.166,-2,989,1091,289.306,-10,1430,364,163.014,5,1638,3658,105.606,-14,1437
373,955,133.061,-5,1369,1091,274.993,-16,1476,364,159.297,15,2104,3658,105.531,-8,1236
374,955,143.815,-9,953,1091,262.242,-1,1520,364,158.799,-4,1482,3658,104.418,2,1264
375,955,146.939,-19,1221,1091,246.605,3,1149,364,158.357,-9,1690,3658,105.598,0,1286
376,955,153.131,5,1700,1091,251.051,-13,1808,364,219.890,3,1844,3658,179.703,-12,1456
377,955,194.686,-1,1449,1091,308.324,-6,1352,364,167.747,-10,1504,3658,122.831,-10,1300
378,955,183.138,1,1278,1091,302.882,-7,1522,364,158.527,-3,1739,3658,111.511,-24,1535
379,955,165.434,-20,1048,1091,314.659,-8,1482,364,159.168,-41,1533,3658,107.506,-29,1234
380,955,142.209,-6,1186,1091,296.784,-34,1536,364,158.448,-4,1544,3658,102.444,-22,1199
381,955,144.306,-92,1992,1091,266.310,-8,1238,364,159.319,-7,2263,3658,105.240,-62,1128
382,955,125.267,-13,1120,1091,240.621,-13,1284,364,157.915,3,1681,3658,103.777,-38,1134
383,955,131.107,-6,1079,1091,267.610,-12,1235,364,157.731,-38,1688,3658,105.427,-17,1223
384,955,141.813,-29,948,1091,263.742,-4,1237,364,160.923,-22,1997,3658,103.711,-28,1258
385,955,130.005,-18,995,1091,257.677,-34,1595,364,184.555,-26,2274,3658,176.313,-54,1221
386,955,190.428,-24,1132,1091,318.373,-30,1451,364,182.615,-47,2027,3658,125.711,-47,1775
387,955,153.171,-32,1192,1091,327.747,-31,1518,364,171.234,-3,1499,3658,111.283,-35,1226
388,955,140.898,-48,1054,1091,296.203,-14,1370,364,159.626,-36,2002,3658,106.732,-50,1016
389,955,143.173,-17,940,1091,257.022,-31,1128,364,157.118,-63,1909,3658,103.353,-58,1141
390,955,136.123,-103,942,1091,251.939,-50,1363,364,160.426,-33,1916,3658,104.568,-58,1211
391,955,156.525,-20,791,1091,252.790,-19,1334,364,157.995,-82,1521,3658,104.425,-60,1492
392,955,137.462,-48,936,1091,254.038,-38,1183,364,166.547,-19,1725,3658,104.756,-30,1291
393,955,140.627,-14,1112,1091,233.415,-38,1591,364,151.701,-69,1331,3658,103.603,-37,1071
394,955,145.639,-54,1017,1091,212.071,-20,1625,364,147.931,-30,2250,3658,160.405,-30,1096
395,955,189.357,1,1090,1091,306.492,0,1537,364,182.107,-33,1808,3658,133.214,-39,1227
396,955,160.964,-4,1319,1091,311.466,-7,1628,364,155.223,5,1589,3658,112.197,-26,1294
397,955,139.181,-18,1135,1091,298.770,-1,1417,364,160.816,-35,1518,3658,106.035,-11,1072
398,955,144.987,-31,1001,1091,279.349,-4,1935,364,160.857,13,2138,3658,106.866,-26,1420
399,955,134.079,13,971,1091,302.898,15,1523,364,153.242,14,1902,3658,105.288,8,1369
400,955,127.616,18,950,1091,320.739,20,1544,364,155.904,22,1789,3658,104.673,17,1689
401,955,144.974,2,1435,1091,319.203,16,1870,364,145.217,8,1429,3658,106.666,9,1193
402,955,131.081,19,1009,1091,298.732,17,1357,364,166.376,19,1667,3658,103.805,1,1246
403,955,139.093,19,1336,1091,258.078,13,1532,364,152.775,14,1452,3658,116.024,13,1324
404,955,186.113,14,1199,1091,316.673,22,1414,364,184.885,23,1401,3658,147.929,16,1310
405,955,169.230,19,1185,1091,328.566,19,1529,364,155.940,21,2228,3658,114.364,8,1171
406,955,134.416,11,983,1091,324.981,18,1304,364,165.429,22,1772,3658,108.535,13,1158
407,955,142.153,8,1235,1091,296.366,1,1231,364,153.904,18,2135,3658,106.911,7,1099
408,955,131.765,-9,941,1091,302.922,18,1435,364,153.038,13,2389,3658,104.609,-20,1557
409,955,132.632,-4,913,1091,288.607,13,1238,364,170.212,-17,1903,3658,106.173,-9,1644
410,955,132.515,8,1013,1091,292.435,10,1447,364,154.788,8,1464,3658,106.481,-7,1670
411,955,143.314,-13,1378,1091,270.116,9,1547,364,159.255,-17,1595,3658,105.387,-41,1573
412,955,152.111,-13,924,1091,276.386,-4,1666,364,155.420,-2,2146,3658,105.700,-26,1475
413,955,180.853,-4,1169,1091,303.623,-13,1745,364,201.769,-2,1715,3658,162.341,-14,1216
414,955,170.638,-3,1121,1091,330.518,0,1656,364,162.997,-14,1877,3658,115.120,-23,1172
415,955,156.820,-52,1064,1091,285.959,-24,1638,364,162.654,-13,1808,3658,108.862,-33,1160
416,955,159.289,-18,1019,1091,281.254,-33,1829,364,154.082,8,2098,3658,104.810,-23,1500
417,955,144.987,-15,996,1091,319.412,-29,1530,364,157.813,-13,1939,3658,103.673,-30,1146
418,955,135.863,-6,981,1091,317.449,-18,1739,364,158.962,-13,2069,3658,106.537,-119,1117
419,955,139.966,-17,1068,1091,302.078,-26,1384,364,152.956,-4,1405,3658,106.744,-43,1207
420,955,139.791,-39,977,1091,294.002,-96,1499,364,158.673,-27,1671,3658,104.484,-53,1295
421,955,139.109,-39,1339,1091,279.923,-52,1233,364,154.313,-80,1663,3658,103.424,-89,1170
422,955,135.200,-9,1183,1091,253.584,-21,1439,364,203.310,-2,1870,3658,173.584,-39,1173
423,955,166.181,-11,1053,1091,288.011,-52,1241,364,168.838,-27,1822,3658,118.899,-36,1173
424,955,135.963,-49,885,1091,298.948,-2,1307,364,154.852,-102,1128,3658,113.276,-30,1674
425,955,146.094,-47,1078,1091,293.962,-3,1600,364,149.536,-9,1410,3658,109.385,-54,1091
426,955,132.242,-110,973,1091,290.127,-17,1187,364,155.475,-35,1616,3658,106.129,-39,1129
427,955,132.230,-16,1139,1091,271.330,-73,1353,364,146.962,-75,1562,3658,103.146,-41,1380
428,955,126.666,-34,987,1091,305.800,-35,1499,364,163.214,-3,1842,3658,102.058,-40,1174
429,955,135.423,-30,1200,1091,313.753,-22,1173,364,162.245,-54,1684,3658,105.769,-71,1223
430,955,133.384,-36,1087,1091,309.505,-17,1266,364,154.618,-137,1837,3658,106.162,-109,1362
431,955,140.145,-31,1194,1091,293.340,-61,1761,364,157.651,-54,1926,3658,102.955,-52,1125
432,955,130.697,-45,1031,1091,280.204,-8,1343,364,151.984,-43,1408,3658,103.220,-85,1155
433,955,124.044,-71,1151,1091,279.200,-26,1461,364,148.401,-58,1862,3658,102.812,-57,1345
434,955,132.226,-50,1080,1091,274.039,-28,1181,364,156.712,-49,2146,3658,105.027,-44,1130
435,955,127.514,-66,1077,1091,280.383,-21,1356,364,164.228,-42,1721,3658,103.267,-64,934
436,955,128.281,-61,1357,1091,255.672,-33,1213,364,145.354,-41,1438,3658,105.081,-45,1396
437,955,123.336,-24,1054,1091,261.720,-28,1394,364,148.027,-26,1422,3658,102.154,-43,1033
438,955,123.834,-30,884,1091,255.052,-32,1210,364,151.514,-7,1459,3658,100.714,-51,1037
439,955,124.230,-51,912,1091,222.418,-39,1277,364,149.324,-23,1586,3658,101.167,-92,1126
440,955,136.729,-87,807,1091,235.842,-27,1383,364,152.442,-17,1216,3658,102.389,-64,1283
441,955,140.948,-58,941,1091,221.313,-66,1039,364,149.747,-14,1559,3658,101.851,-37,1087
442,955,129.331,-19,1173,1091,243.543,-20,1339,364,139.209,-26,1534,3658,104.392,-96,1338
443,955,146.709,-44,957,1091,230.671,-32,1702,364,147.684,-62,1678,3658,102.802,-80,1075
444,955,132.057,-43,1084,1091,207.435,-36,1018,364,156.431,-28,1566,3658,102.961,-31,952
445,955,128.599,-52,862,1091,224.034,-20,1295,364,151.525,-17,1540,3658,104.809,-55,1365
446,955,152.045,-26,976,1091,226.324,-16,1357,364,149.019,-44,1538,3658,103.805,-76,1263
447,955,148.684,-29,966,1091,222.961,-45,1128,364,141.473,-7,1918,3658,101.760,-48,1126
448,955,149.054,-30,1074,1091,246.375,-65,1286,364,143.360,-62,1466,3658,101.911,-91,1037
449,955,141.388,-48,1138,1091,226.944,-40,1331,364,146.687,-42,1555,3658,105.166,-94,1236
450,955,152.530,-54,878,1091,213.316,-25,1267,364,151.574,-67,1380,3658,100.120,-64,1238
451,955,147.262,-13,812,1091,204.588,-25,1144,364,158.225,-15,1577,3658,102.834,-68,1300
452,955,139.097,-21,949,1091,202.602,-87,1367,364,149.896,-74,1444,3658,102.396,-48,1096
453,955,127.640,-42,1010,1091,206.546,-27,1102,364,150.055,-20,1369,3658,100.723,-83,974
454,955,122.363,-38,947,1091,204.248,-29,1144,364,150.695,-18,1593,3658,102.327,-100,1025
455,955,146.862,-72,820,1091,215.642,-32,1171,364,155.338,-58,1358,3658,101.966,-100,1120
456,955,131.732,-18,1029,1091,240.673,-34,1188,364,151.291,-38,1450,3658,103.850,-58,1292
457,955,143.809,-40,1025,1091,251.852,-14,1545,364,148.085,-23,1793,3658,100.673,-36,1189
458,955,152.684,-81,919,1091,221.066,-33,1434,364,147.000,-17,1362,3658,101.606,-58,1089
459,955,172.290,-47,1120,1091,234.613,-65,1089,364,140.044,-100,1712,3658,102.472,-68,1250
460,955,140.868,-31,850,1091,223.917,-29,1385,364,153.203,-52,1312,3658,102.537,-49,1079
461,955,146.292,-39,1135,1091,226.104,-23,1048,364,149.168,-65,1340,3658,102.461,-56,1182
462,955,129.165,-16,1130,1091,214.038,-22,1345,364,158.508,-15,1716,3658,101.041,-50,1098
463,955,141.329,-7,1026,1091,203.004,-73,1328,364,148.533,-1,1159,3658,102.971,-55,1205
464,955,145.434,-42,1115,1091,198.274,-44,1048,364,146.695,-56,1305,3658,101.154,-40,1088
465,955,134.845,-19,1163,1091,211.693,-38,1147,364,146.964,-34,1957,3658,101.921,-73,918
466,955,139.699,-27,1661,1091,223.191,-16,1283,364,149.387,-24,1597,3658,99.505,-48,1094
467,955,130.511,-53,900,1091,213.897,-15,1333,364,145.629,-5,1650,3658,101.050,-18,1073
468,955,153.745,-23,1149,1091,202.282,-27,1230,364,148.371,-19,1419,3658,102.154,-23,1349
469,955,142.577,-34,971,1091,202.326,-48,1243,364,149.604,-38,1637,3658,98.700,-26,1207
470,955,134.795,-22,925,1091,236.014,-9,1214,364,151.440,1,1412,3658,100.917,-33,1379
471,955,144.790,-18,939,1091,220.687,-11,1247,364,146.280,5,1706,3658,102.139,-16,1477
472,955,168.525,-18,936,1091,212.456,-11,1254,364,142.467,-17,1345,3658,102.527,-18,1291
473,955,165.814,-7,986,1091,203.621,-49,1440,364,144.522,-36,1563,3658,112.834,-9,1317
474,955,144.940,-40,1269,1091,215.443,-35,1333,364,149.093,-5,1685,3658,108.416,-58,966
475,955,132.228,-21,912,1091,217.892,-23,1474,364,141.401,-10,1244,3658,102.329,-38,972
476,955,137.574,-7,910,1091,201.405,-18,1235,364,146.129,-5,1603,3658,104.245,-26,1120
477,955,131.315,-61,836,1091,213.946,-22,1049,364,143.629,-14,1647,3658,100.234,-42,1156
478,955,158.336,-12,1161,1091,216.701,-73,1057,364,140.181,-16,1498,3658,100.741,-60,1139
479,955,149.055,-81,1263,1091,211.389,-30,1114,364,134.036,-35,1068,3658,101.108,-45,999
480,955,138.484,-68,899,1091,220.699,-47,1126,364,137.247,-46,1239,3658,101.534,-27,1293
481,955,127.658,-46,1333,1091,230.796,-28,1181,364,143.797,-43,1399,3658,103.351,-45,1523
482,955,126.275,-69,1132,1091,213.797,-67,1371,364,156.382,-20,1312,3658,100.122,-35,1161
483,955,164.013,-25,1109,1091,219.780,-33,951,364,163.310,-47,1518,3658,124.976,-76,1107
484,955,138.064,-25,713,1091,212.672,-34,1125,364,150.547,-66,1235,3658,106.315,-65,1083
485,955,151.437,-20,884,1091,197.907,-18,1249,364,148.093,-28,1247,3658,104.142,-93,1206
486,955,139.384,-61,969,1091,232.380,-37,1168,364,147.797,-20,1390,3658,101.585,-45,922
487,955,141.469,-35,918,1091,217.830,-71,1150,364,145.516,-30,1174,3658,103.865,-49,1123
488,955,144.824,-48,976,1091,209.937,-65,1296,364,146.489,-80,1304,3658,102.429,-85,989
489,955,160.319,-32,849,1091,193.533,-79,1162,364,145.475,-62,1054,3658,100.310,-35,1012
490,955,137.461,-46,990,1091,189.725,-20,1120,364,146.821,-11,1036,3658,101.602,-34,1566
491,955,138.407,-56,872,1091,219.090,-18,1122,364,140.723,-23,1377,3658,99.826,-59,980
492,955,164.245,-29,862,1091,231.038,-52,1154,364,206.492,-11,1417,3658,157.697,-38,1221
493,955,178.246,-48,1171,1091,218.476,-61,1144,364,164.146,-20,1303,3658,115.252,-35,1112
494,955,149.568,-42,821,1091,208.523,-89,1280,364,153.791,-29,1263,3658,106.255,-55,1061
495,955,135.703,-35,920,1091,233.750,-24,1192,364,147.107,-30,1432,3658,101.955,-43,1357
496,955,142.182,-18,1031,1091,220.905,-51,1059,364,140.280,-44,1198,3658,102.626,-69,915
497,955,142.341,-55,877,1091,198.778,-48,1409,364,149.225,-36,1290,3658,103.652,-47,1151
498,955,137.786,-89,876,1091,215.687,-74,1163,364,147.412,-87,1267,3658,101.814,-55,1095
499,955,134.185,-32,963,1091,232.961,-53,1141,364,146.445,-40,1260,3658,100.989,-85,1043
500,955,130.479,-41,753,1091,215.673,-34,1333,364,136.198,-17,1125,3658,102.308,-44,1318
501,955,128.143,-41,944,1091,208.651,-24,1368,364,187.989,-8,1340,3658,177.843,-58,1137
502,955,169.800,-40,749,1091,271.530,-19,1343,364,162.033,-46,1397,3658,125.734,-54,812
503,955,166.012,-75,1207,1091,281.582,-54,1166,364,148.115,-24,1388,3658,108.450,-73,1181
504,955,157.492,-46,878,1091,277.902,-58,1716,364,141.121,-51,1277,3658,106.392,-74,1135
505,955,149.426,-24,979,1091,267.368,-21,1083,364,146.412,-50,1220,3658,103.713,-59,1012
506,955,148.126,-37,962,1091,248.922,-32,1562,364,132.766,-28,1647,3658,100.276,-46,971
507,955,154.076,-14,878,1091,219.157,-71,1006,364,146.734,-33,1654,3658,106.517,-66,1085
508,955,137.514,-43,939,1091,222.245,-43,1180,364,146.118,-39,1149,3658,100.425,-49,1146
509,955,155.212,-61,1205,1091,214.835,-57,1134,364,137.352,-57,1258,3658,101.805,-67,1365
510,955,138.137,-58,1302,1091,255.521,-57,1158,364,150.679,-39,1156,3658,167.445,-51,1302
511,955,187.785,-37,1194,1091,286.748,-25,1290,364,185.212,-30,1193,3658,132.263,-56,1422
512,955,164.945,-70,1171,1091,261.745,-28,1522,364,163.418,-8,1504,3658,109.880,-48,1444
513,955,141.551,-16,838,1091,232.977,-51,1153,364,152.643,-4,1676,3658,105.835,-28,1136
514,955,135.505,-12,844,1091,213.728,-29,1276,364,150.739,-30,961,3658,105.397,-45,1186
515,955,140.464,-20,1106,1091,198.308,-21,1085,364,141.940,-25,1535,3658,102.445,-75,949
516,955,138.049,-29,1075,1091,260.671,-34,1243,364,144.580,-27,1232,3658,101.305,-44,1032
517,955,133.681,-57,883,1091,238.240,-34,1270,364,141.536,-40,1299,3658,101.498,-43,1131
518,955,149.866,-14,956,1091,225.178,-42,1149,364,144.135,-54,1483,3658,103.240,-27,1030
519,955,140.710,-33,1145,1091,205.170,-44,1244,364,149.632,-10,1472,3658,141.170,-46,1251
520,955,180.516,-32,1048,1091,246.580,-42,1114,364,189.646,-18,1382,3658,138.868,-41,1199
521,955,184.458,-50,1246,1091,265.811,-72,1372,364,159.236,-27,1792,3658,113.357,-31,1315
522,955,154.684,-34,1627,1091,244.709,-43,1217,364,136.846,-15,1246,3658,107.006,-33,1154
523,955,163.623,-22,1269,1091,232.326,-28,1203,364,145.843,-67,1323,3658,104.838,-50,895
524,955,137.870,-28,825,1091,218.592,-12,1004,364,152.742,-22,2037,3658,103.498,-64,999
525,955,143.012,-17,989,1091,200.199,-43,1038,364,140.093,-7,1912,3658,102.447,-24,1237
526,955,133.588,-19,824,1091,196.874,-15,1269,364,143.220,-18,1636,3658,104.448,-40,1576
527,955,142.845,-6,1043,1091,210.814,-28,1330,364,149.698,-44,1618,3658,102.029,-24,1395
528,955,144.794,-21,972,1091,222.846,-38,1387,364,143.777,-12,1610,3658,103.797,-20,1552
529,955,185.391,-12,961,1091,251.303,-17,1205,364,207.723,-1,1448,3658,152.395,-30,1050
